timestep	evaders	pursuers	evader_capture_status
442	[[22, 10], [18, 12], [28, 34], [12, 24], [20, 17], [7, 39], [5, 32], [31, 8], [5, 38], [5, 6], [28, 16], [13, 11], [5, 16], [11, 19], [5, 25], [8, 10], [33, 18], [24, 5], [19, 29], [19, 6], [10, 30], [12, 5], [35, 37], [15, 5], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39], [0, 37]]	[[11, 36], [33, 17], [27, 34], [8, 39], [6, 38], [22, 37], [31, 7], [34, 37]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
443	[[21, 10], [18, 13], [28, 35], [13, 24], [21, 17], [6, 39], [4, 32], [31, 9], [4, 38], [4, 6], [27, 16], [13, 10], [4, 16], [10, 19], [4, 25], [8, 9], [33, 19], [25, 5], [19, 28], [18, 6], [9, 30], [11, 5], [35, 38], [15, 6], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39], [0, 37]]	[[10, 36], [33, 18], [28, 34], [7, 39], [5, 38], [21, 37], [31, 8], [35, 37]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
444	[[22, 10], [18, 14], [28, 36], [14, 24], [20, 17], [5, 39], [5, 32], [31, 10], [4, 37], [5, 6], [26, 16], [13, 11], [5, 16], [11, 19], [5, 25], [7, 9], [33, 20], [24, 5], [18, 28], [18, 5], [9, 29], [10, 5], [34, 38], [15, 5], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39], [0, 37]]	[[9, 36], [33, 19], [28, 35], [6, 39], [4, 38], [20, 37], [31, 9], [35, 38]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
445	[[22, 9], [18, 13], [28, 37], [15, 24], [20, 18], [4, 39], [4, 32], [31, 11], [4, 36], [4, 6], [26, 17], [13, 12], [4, 16], [10, 19], [4, 25], [8, 9], [33, 21], [24, 6], [18, 29], [18, 6], [9, 30], [10, 4], [33, 38], [15, 4], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39], [0, 37]]	[[8, 36], [33, 20], [28, 36], [5, 39], [4, 37], [19, 37], [31, 10], [34, 38]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
446	[[21, 9], [19, 13], [27, 37], [15, 23], [20, 17], [3, 39], [5, 32], [31, 12], [5, 36], [5, 6], [26, 18], [13, 13], [5, 16], [10, 20], [5, 25], [8, 10], [33, 22], [25, 6], [19, 29], [19, 6], [9, 29], [10, 5], [33, 37], [15, 5], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39], [0, 37]]	[[7, 36], [33, 21], [28, 37], [4, 39], [4, 36], [18, 37], [31, 11], [33, 38]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
447	[[22, 9], [18, 13], [27, 36], [16, 23], [21, 17], [2, 39], [5, 31], [31, 13], [5, 35], [4, 6], [26, 19], [12, 13], [5, 17], [9, 20], [4, 25], [8, 11], [33, 23], [25, 7], [19, 30], [20, 6], [9, 30], [10, 4], [34, 37], [15, 4], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39], [0, 37]]	[[6, 36], [33, 22], [27, 37], [3, 39], [5, 36], [17, 37], [31, 12], [33, 37]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
448	[[22, 10], [17, 13], [28, 36], [16, 22], [21, 18], [1, 39], [5, 30], [31, 14], [5, 34], [5, 6], [25, 19], [12, 14], [5, 18], [10, 20], [5, 25], [7, 11], [33, 24], [26, 7], [18, 30], [19, 6], [9, 29], [10, 5], [35, 37], [15, 5], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39], [0, 37]]	[[6, 35], [33, 23], [27, 36], [2, 39], [5, 35], [16, 37], [31, 13], [34, 37]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
449	[[22, 11], [17, 12], [29, 36], [16, 23], [21, 19], [1, 38], [5, 29], [31, 15], [5, 33], [4, 6], [26, 19], [11, 14], [5, 19], [10, 19], [5, 24], [7, 10], [33, 25], [27, 7], [18, 31], [19, 5], [9, 28], [11, 5], [35, 38], [14, 5], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39], [0, 37]]	[[6, 34], [33, 24], [28, 36], [1, 39], [5, 34], [15, 37], [31, 14], [35, 37]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
450	[[22, 10], [16, 12], [29, 37], [16, 24], [21, 20], [2, 38], [5, 28], [31, 16], [5, 32], [5, 6], [25, 19], [10, 14], [5, 20], [10, 18], [6, 24], [8, 10], [33, 26], [27, 6], [17, 31], [19, 4], [9, 27], [10, 5], [34, 38], [15, 5], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39], [0, 37]]	[[6, 33], [33, 25], [29, 36], [1, 38], [5, 33], [14, 37], [31, 15], [35, 38]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
451	[[22, 11], [16, 11], [30, 37], [16, 23], [21, 19], [3, 38], [5, 27], [31, 17], [5, 31], [4, 6], [26, 19], [11, 14], [6, 20], [11, 18], [7, 24], [7, 10], [33, 27], [27, 7], [16, 31], [19, 5], [10, 27], [10, 4], [34, 37], [15, 4], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39], [0, 37]]	[[6, 32], [33, 26], [29, 37], [2, 38], [5, 32], [13, 37], [31, 16], [34, 38]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
452	[[23, 11], [16, 10], [30, 38], [16, 24], [21, 20], [4, 38], [5, 26], [31, 18], [5, 30], [5, 6], [25, 19], [11, 13], [7, 20], [10, 18], [8, 24], [6, 10], [33, 28], [27, 8], [15, 31], [20, 5], [11, 27], [10, 5], [35, 37], [15, 5], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39], [0, 37]]	[[6, 31], [33, 27], [30, 37], [3, 38], [5, 31], [12, 37], [31, 17], [34, 37]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
453	[[22, 11], [17, 10], [29, 38], [16, 25], [21, 19], [5, 38], [5, 25], [31, 19], [5, 29], [4, 6], [26, 19], [11, 12], [7, 19], [11, 18], [9, 24], [7, 10], [33, 29], [27, 9], [16, 31], [20, 4], [12, 27], [11, 5], [35, 38], [15, 4], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39], [0, 37]]	[[6, 30], [33, 28], [30, 38], [4, 38], [5, 30], [11, 37], [31, 18], [35, 37]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
454	[[23, 11], [17, 11], [28, 38], [15, 25], [20, 19], [6, 38], [5, 24], [31, 20], [5, 28], [5, 6], [25, 19], [11, 13], [6, 19], [11, 17], [9, 23], [8, 10], [33, 30], [26, 9], [16, 32], [20, 5], [12, 28], [11, 4], [34, 38], [15, 5], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39], [0, 37]]	[[6, 29], [33, 29], [29, 38], [5, 38], [5, 29], [10, 37], [31, 19], [35, 38]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
455	[[23, 12], [17, 12], [27, 38], [16, 25], [19, 19], [6, 39], [5, 23], [31, 21], [5, 27], [4, 6], [25, 20], [11, 12], [5, 19], [12, 17], [9, 22], [7, 10], [33, 31], [27, 9], [16, 33], [20, 4], [12, 29], [11, 5], [34, 37], [15, 6], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39], [0, 37]]	[[6, 28], [33, 30], [28, 38], [6, 38], [5, 28], [9, 37], [31, 20], [34, 38]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
456	[[23, 13], [18, 12], [26, 38], [15, 25], [18, 19], [5, 39], [5, 22], [31, 22], [5, 26], [5, 6], [24, 20], [11, 13], [5, 18], [13, 17], [9, 21], [8, 10], [33, 32], [26, 9], [16, 34], [20, 5], [11, 29], [10, 5], [35, 37], [16, 6], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39], [0, 37]]	[[6, 27], [33, 31], [27, 38], [6, 39], [5, 27], [8, 37], [31, 21], [34, 37]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
457	[[24, 13], [17, 12], [25, 38], [14, 25], [17, 19], [4, 39], [5, 21], [31, 23], [5, 25], [4, 6], [23, 20], [11, 12], [5, 17], [13, 18], [10, 21], [8, 9], [32, 32], [25, 9], [16, 33], [21, 5], [11, 30], [10, 4], [35, 38], [16, 5], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39], [0, 37]]	[[6, 26], [33, 32], [26, 38], [5, 39], [5, 26], [7, 37], [31, 22], [35, 37]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
458	[[24, 14], [17, 13], [24, 38], [14, 26], [17, 20], [3, 39], [5, 20], [31, 24], [5, 24], [5, 6], [23, 21], [11, 13], [5, 16], [13, 17], [10, 20], [8, 8], [31, 32], [26, 9], [17, 33], [21, 4], [11, 31], [10, 5], [34, 38], [16, 6], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39], [0, 37]]	[[6, 25], [32, 32], [25, 38], [4, 39], [5, 25], [6, 37], [31, 23], [35, 38]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
459	[[23, 14], [16, 13], [23, 38], [15, 26], [17, 21], [2, 39], [5, 19], [31, 25], [5, 23], [4, 6], [23, 22], [12, 13], [5, 15], [14, 17], [10, 19], [8, 9], [30, 32], [26, 8], [16, 33], [21, 5], [12, 31], [10, 4], [33, 38], [16, 5], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39], [0, 37]]	[[6, 24], [31, 32], [24, 38], [3, 39], [5, 24], [5, 37], [31, 24], [34, 38]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
460	[[23, 15], [17, 13], [22, 38], [15, 27], [16, 21], [1, 39], [5, 18], [31, 26], [5, 22], [5, 6], [22, 22], [11, 13], [4, 15], [14, 18], [10, 18], [8, 10], [30, 33], [27, 8], [16, 34], [21, 4], [11, 31], [10, 5], [32, 38], [16, 6], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39], [0, 37]]	[[6, 23], [30, 32], [23, 38], [2, 39], [5, 23], [4, 37], [31, 25], [33, 38]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
461	[[22, 15], [17, 14], [21, 38], [14, 27], [16, 22], [1, 38], [5, 17], [31, 27], [5, 21], [4, 6], [22, 23], [10, 13], [5, 15], [15, 18], [10, 17], [8, 9], [30, 34], [27, 9], [15, 34], [21, 5], [11, 32], [11, 5], [31, 38], [15, 6], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39], [0, 37]]	[[6, 22], [30, 33], [22, 38], [1, 39], [5, 22], [3, 37], [31, 26], [32, 38]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
462	[[23, 15], [16, 14], [20, 38], [13, 27], [17, 22], [2, 38], [5, 16], [31, 28], [5, 20], [5, 6], [22, 24], [10, 12], [4, 15], [14, 18], [10, 16], [9, 9], [29, 34], [26, 9], [16, 34], [20, 5], [10, 32], [11, 6], [31, 37], [15, 7], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39], [0, 37]]	[[6, 21], [30, 34], [21, 38], [1, 38], [5, 21], [2, 37], [31, 27], [31, 38]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
463	[[23, 16], [17, 14], [19, 38], [14, 27], [17, 21], [3, 38], [6, 16], [31, 29], [5, 19], [6, 6], [21, 24], [11, 12], [4, 14], [14, 19], [11, 16], [8, 9], [28, 34], [25, 9], [15, 34], [19, 5], [11, 32], [11, 5], [32, 37], [16, 7], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39], [0, 37]]	[[6, 20], [29, 34], [20, 38], [2, 38], [5, 20], [2, 38], [31, 28], [31, 37]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
464	[[22, 16], [18, 14], [18, 38], [15, 27], [17, 22], [4, 38], [7, 16], [31, 30], [4, 19], [5, 6], [21, 23], [11, 11], [4, 13], [14, 18], [12, 16], [7, 9], [28, 33], [24, 9], [15, 33], [20, 5], [10, 32], [12, 5], [33, 37], [15, 7], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39], [0, 37]]	[[6, 19], [28, 34], [19, 38], [3, 38], [5, 19], [3, 38], [31, 29], [32, 37]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
465	[[23, 16], [17, 14], [18, 37], [14, 27], [16, 22], [5, 38], [8, 16], [32, 30], [3, 19], [5, 5], [22, 23], [11, 10], [5, 13], [15, 18], [12, 15], [8, 9], [27, 33], [24, 10], [15, 32], [20, 4], [9, 32], [11, 5], [34, 37], [15, 6], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39], [0, 37]]	[[6, 18], [28, 33], [18, 38], [4, 38], [4, 19], [4, 38], [31, 30], [33, 37]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
466	[[22, 16], [17, 13], [19, 37], [14, 26], [17, 22], [6, 38], [8, 15], [33, 30], [3, 18], [4, 5], [22, 24], [12, 10], [5, 12], [15, 19], [12, 14], [7, 9], [26, 33], [24, 10], [16, 32], [20, 5], [10, 32], [11, 4], [35, 37], [16, 6], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39], [0, 37]]	[[6, 17], [27, 33], [18, 37], [5, 38], [3, 19], [5, 38], [32, 30], [34, 37]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
467	[[22, 15], [18, 13], [20, 37], [15, 26], [18, 22], [6, 39], [8, 14], [33, 31], [4, 18], [5, 5], [23, 24], [13, 10], [4, 12], [15, 18], [13, 14], [7, 8], [25, 33], [25, 10], [16, 31], [21, 5], [10, 33], [11, 5], [35, 38], [16, 5], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39], [0, 37]]	[[6, 16], [26, 33], [19, 37], [6, 38], [3, 18], [6, 38], [33, 30], [35, 37]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
468	[[23, 15], [18, 12], [21, 37], [15, 25], [17, 22], [5, 39], [9, 14], [33, 32], [4, 19], [5, 6], [22, 24], [13, 9], [5, 12], [15, 17], [12, 14], [7, 7], [24, 33], [26, 10], [16, 32], [22, 5], [11, 33], [10, 5], [34, 38], [16, 4], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39], [0, 37]]	[[6, 15], [25, 33], [20, 37], [6, 39], [4, 18], [6, 39], [33, 31], [35, 38]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
469	[[23, 14], [18, 13], [22, 37], [15, 26], [17, 21], [4, 39], [10, 14], [33, 33], [4, 20], [4, 6], [21, 24], [13, 8], [4, 12], [15, 16], [12, 13], [7, 8], [23, 33], [27, 10], [16, 31], [22, 6], [10, 33], [11, 5], [33, 38], [16, 5], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39], [0, 37]]	[[6, 14], [24, 33], [21, 37], [5, 39], [4, 19], [5, 39], [33, 32], [34, 38]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
470	[[24, 14], [18, 12], [22, 38], [14, 26], [17, 20], [3, 39], [10, 15], [33, 34], [4, 21], [5, 6], [22, 24], [13, 9], [4, 11], [14, 16], [13, 13], [7, 7], [23, 34], [26, 10], [16, 30], [22, 7], [9, 33], [11, 4], [32, 38], [17, 5], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39], [0, 37]]	[[7, 14], [23, 33], [22, 37], [4, 39], [4, 20], [4, 39], [33, 33], [33, 38]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
471	[[24, 15], [19, 12], [21, 38], [13, 26], [16, 20], [3, 38], [10, 16], [32, 34], [4, 22], [4, 6], [21, 24], [13, 8], [5, 11], [14, 17], [12, 13], [8, 7], [22, 34], [27, 10], [17, 30], [21, 7], [9, 34], [11, 5], [31, 38], [16, 5], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39], [0, 37]]	[[7, 13], [23, 34], [22, 38], [3, 39], [4, 21], [3, 39], [33, 34], [32, 38]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
472	[[25, 15], [18, 12], [20, 38], [12, 26], [17, 20], [4, 38], [10, 17], [32, 33], [4, 23], [5, 6], [20, 24], [14, 8], [4, 11], [14, 16], [12, 12], [8, 8], [21, 34], [27, 11], [16, 30], [20, 7], [8, 34], [11, 4], [30, 38], [17, 5], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39], [0, 37]]	[[7, 12], [22, 34], [21, 38], [3, 38], [4, 22], [3, 38], [32, 34], [31, 38]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
473	[[24, 15], [17, 12], [19, 38], [11, 26], [16, 20], [5, 38], [10, 16], [33, 33], [4, 24], [4, 6], [20, 25], [13, 8], [4, 10], [15, 16], [12, 13], [8, 7], [20, 34], [28, 11], [16, 31], [21, 7], [9, 34], [11, 5], [29, 38], [16, 5], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39], [0, 37]]	[[7, 11], [21, 34], [20, 38], [4, 38], [4, 23], [4, 38], [32, 33], [30, 38]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
474	[[24, 16], [18, 12], [18, 38], [11, 27], [17, 20], [6, 38], [10, 17], [33, 34], [4, 25], [4, 5], [20, 24], [14, 8], [4, 9], [16, 16], [12, 12], [9, 7], [20, 33], [28, 10], [16, 30], [20, 7], [10, 34], [11, 4], [29, 37], [17, 5], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39], [0, 37]]	[[7, 10], [20, 34], [19, 38], [5, 38], [4, 24], [5, 38], [33, 33], [29, 38]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
475	[[23, 16], [18, 11], [17, 38], [11, 28], [17, 21], [6, 39], [10, 18], [33, 35], [4, 26], [5, 5], [20, 25], [15, 8], [5, 9], [16, 17], [12, 13], [9, 6], [21, 33], [29, 10], [16, 31], [21, 7], [11, 34], [11, 5], [30, 37], [16, 5], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39], [0, 37]]	[[8, 10], [20, 33], [18, 38], [6, 38], [4, 25], [6, 38], [33, 34], [29, 37]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
476	[[23, 15], [18, 12], [16, 38], [10, 28], [18, 21], [5, 39], [9, 18], [33, 36], [4, 27], [5, 4], [20, 26], [14, 8], [4, 9], [15, 17], [13, 13], [9, 7], [21, 34], [30, 10], [16, 32], [21, 6], [12, 34], [12, 5], [30, 38], [15, 5], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39], [0, 37]]	[[8, 9], [21, 33], [17, 38], [6, 39], [4, 26], [6, 39], [33, 35], [30, 37]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
477	[[23, 15], [19, 12], [15, 38], [10, 29], [17, 21], [4, 39], [10, 18], [34, 36], [5, 27], [5, 5], [20, 25], [14, 9], [5, 9], [16, 17], [12, 13], [9, 6], [21, 35], [30, 11], [16, 33], [20, 6], [12, 33], [12, 4], [29, 38], [15, 4], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39], [0, 37]]	[[8, 8], [21, 34], [16, 38], [5, 39], [4, 27], [5, 39], [33, 36], [30, 38]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
478	[[24, 15], [19, 13], [15, 37], [9, 29], [18, 21], [3, 39], [9, 18], [35, 36], [5, 28], [5, 4], [19, 25], [14, 8], [5, 10], [16, 18], [12, 14], [9, 5], [21, 36], [30, 10], [16, 32], [19, 6], [11, 33], [12, 5], [28, 38], [15, 5], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39], [0, 37]]	[[8, 7], [21, 35], [15, 38], [4, 39], [5, 27], [4, 39], [34, 36], [29, 38]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
479	[[23, 15], [19, 12], [16, 37], [9, 30], [18, 20], [3, 38], [10, 18], [35, 37], [5, 29], [5, 5], [20, 25], [14, 9], [5, 11], [16, 17], [11, 14], [9, 4], [21, 37], [30, 11], [16, 31], [20, 6], [10, 33], [12, 4], [27, 38], [14, 5], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39], [0, 37]]	[[8, 6], [21, 36], [15, 37], [3, 39], [5, 28], [3, 39], [35, 36], [28, 38]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
480	[[22, 15], [19, 13], [16, 38], [10, 30], [18, 19], [4, 38], [10, 19], [35, 38], [5, 30], [5, 4], [19, 25], [14, 10], [4, 11], [16, 16], [11, 13], [10, 4], [22, 37], [30, 10], [15, 31], [20, 7], [11, 33], [12, 5], [26, 38], [15, 5], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39], [0, 37]]	[[8, 5], [21, 37], [16, 37], [3, 38], [5, 29], [3, 38], [35, 37], [27, 38]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
481	[[23, 15], [18, 13], [15, 38], [10, 29], [19, 19], [5, 38], [10, 20], [34, 38], [5, 31], [5, 5], [18, 25], [14, 9], [5, 11], [16, 17], [11, 14], [11, 4], [22, 38], [29, 10], [16, 31], [19, 7], [11, 34], [12, 6], [26, 37], [16, 5], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39], [0, 37]]	[[9, 5], [22, 37], [16, 38], [4, 38], [5, 30], [4, 38], [35, 38], [26, 38]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
482	[[22, 15], [18, 14], [14, 38], [10, 28], [20, 19], [5, 39], [9, 20], [33, 38], [5, 32], [4, 5], [18, 26], [14, 10], [5, 12], [15, 17], [11, 15], [12, 4], [21, 38], [28, 10], [16, 32], [20, 7], [11, 33], [13, 6], [27, 37], [17, 5], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39], [0, 37]]	[[10, 5], [22, 38], [15, 38], [5, 38], [5, 31], [5, 38], [34, 38], [26, 37]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
483	[[23, 15], [17, 14], [13, 38], [11, 28], [20, 20], [4, 39], [8, 20], [32, 38], [5, 33], [5, 5], [17, 26], [15, 10], [4, 12], [15, 18], [10, 15], [13, 4], [20, 38], [28, 11], [17, 32], [21, 7], [12, 33], [14, 6], [28, 37], [18, 5], [24, 39], [25, 39], [15, 38], [0, 37], [17, 39], [0, 37]]	[[11, 5], [21, 38], [14, 38], [5, 39], [5, 32], [5, 39], [33, 38], [27, 37]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
