timestep	evaders	pursuers	evader_capture_status
144	[[28, 6], [6, 10], [8, 28], [32, 10], [10, 6], [16, 18], [11, 16], [9, 19], [19, 2], [8, 24], [34, 13], [16, 27], [22, 27], [7, 15], [0, 23], [35, 15], [13, 7], [34, 34], [22, 16], [20, 19], [28, 23], [19, 8], [14, 9], [35, 29], [10, 13], [22, 36], [5, 26], [31, 3], [36, 20], [36, 38]]	[[32, 3], [0, 22], [36, 21], [23, 36], [18, 2], [30, 11], [32, 16], [34, 29]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
145	[[27, 6], [7, 10], [9, 28], [33, 10], [9, 6], [15, 18], [12, 16], [8, 19], [20, 2], [8, 23], [34, 12], [15, 27], [21, 27], [6, 15], [1, 23], [35, 16], [13, 8], [34, 35], [23, 16], [19, 19], [28, 22], [18, 8], [14, 10], [36, 29], [10, 12], [21, 36], [4, 26], [30, 3], [36, 19], [36, 38]]	[[31, 3], [0, 23], [36, 20], [22, 36], [19, 2], [31, 11], [33, 16], [35, 29]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
146	[[26, 6], [6, 10], [8, 28], [34, 10], [10, 6], [16, 18], [11, 16], [7, 19], [21, 2], [8, 24], [35, 12], [16, 27], [20, 27], [5, 15], [2, 23], [35, 15], [13, 7], [34, 34], [22, 16], [20, 19], [27, 22], [19, 8], [14, 11], [36, 28], [11, 12], [20, 36], [5, 26], [29, 3], [37, 19], [36, 38]]	[[30, 3], [1, 23], [36, 19], [21, 36], [20, 2], [32, 11], [34, 16], [36, 29]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
147	[[25, 6], [7, 10], [8, 29], [34, 9], [9, 6], [15, 18], [12, 16], [6, 19], [22, 2], [7, 24], [36, 12], [15, 27], [21, 27], [4, 15], [3, 23], [36, 15], [13, 8], [33, 34], [21, 16], [20, 20], [26, 22], [20, 8], [14, 10], [36, 27], [10, 12], [19, 36], [6, 26], [28, 3], [37, 20], [36, 38]]	[[29, 3], [2, 23], [37, 19], [20, 36], [21, 2], [33, 11], [35, 16], [36, 28]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
148	[[25, 7], [6, 10], [9, 29], [34, 8], [10, 6], [16, 18], [11, 16], [6, 18], [23, 2], [8, 24], [36, 11], [14, 27], [21, 26], [4, 14], [4, 23], [36, 14], [12, 8], [34, 34], [21, 15], [19, 20], [25, 22], [20, 7], [15, 10], [36, 26], [11, 12], [18, 36], [6, 27], [27, 3], [37, 21], [36, 38]]	[[28, 3], [3, 23], [37, 20], [19, 36], [22, 2], [33, 10], [36, 16], [36, 27]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
149	[[24, 7], [7, 10], [10, 29], [34, 7], [9, 6], [15, 18], [12, 16], [6, 19], [23, 3], [9, 24], [36, 10], [13, 27], [22, 26], [5, 14], [5, 23], [35, 14], [13, 8], [33, 34], [21, 16], [20, 20], [24, 22], [19, 7], [16, 10], [36, 25], [10, 12], [17, 36], [6, 28], [26, 3], [37, 22], [36, 38]]	[[27, 3], [4, 23], [37, 21], [18, 36], [23, 2], [33, 9], [36, 15], [36, 26]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
150	[[24, 8], [6, 10], [11, 29], [34, 6], [10, 6], [16, 18], [11, 16], [7, 19], [22, 3], [10, 24], [36, 9], [12, 27], [22, 27], [4, 14], [6, 23], [34, 14], [12, 8], [32, 34], [20, 16], [20, 19], [25, 22], [18, 7], [16, 9], [35, 25], [11, 12], [16, 36], [6, 29], [25, 3], [36, 22], [36, 38]]	[[26, 3], [5, 23], [37, 22], [17, 36], [23, 3], [33, 8], [36, 14], [36, 25]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
151	[[23, 8], [7, 10], [10, 29], [34, 5], [9, 6], [15, 18], [12, 16], [8, 19], [21, 3], [10, 25], [36, 8], [13, 27], [22, 26], [5, 14], [7, 23], [33, 14], [13, 8], [31, 34], [19, 16], [21, 19], [24, 22], [17, 7], [15, 9], [34, 25], [11, 11], [15, 36], [6, 28], [25, 4], [36, 21], [36, 38]]	[[25, 3], [6, 23], [36, 22], [16, 36], [22, 3], [33, 7], [35, 14], [35, 25]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
152	[[22, 8], [6, 10], [11, 29], [34, 4], [8, 6], [16, 18], [11, 16], [9, 19], [20, 3], [11, 25], [36, 7], [14, 27], [21, 26], [5, 15], [8, 23], [32, 14], [12, 8], [30, 34], [19, 17], [21, 18], [25, 22], [18, 7], [15, 10], [33, 25], [10, 11], [14, 36], [6, 29], [25, 5], [36, 20], [36, 38]]	[[25, 4], [7, 23], [36, 21], [15, 36], [21, 3], [33, 6], [34, 14], [34, 25]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
153	[[21, 8], [5, 10], [12, 29], [35, 4], [7, 6], [15, 18], [12, 16], [10, 19], [19, 3], [12, 25], [37, 7], [15, 27], [22, 26], [5, 16], [9, 23], [31, 14], [11, 8], [29, 34], [19, 16], [22, 18], [24, 22], [17, 7], [14, 10], [32, 25], [9, 11], [13, 36], [7, 29], [25, 6], [36, 19], [36, 38]]	[[25, 5], [8, 23], [36, 20], [14, 36], [20, 3], [33, 5], [33, 14], [33, 25]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
154	[[21, 9], [4, 10], [13, 29], [35, 3], [6, 6], [16, 18], [11, 16], [9, 19], [18, 3], [13, 25], [37, 8], [16, 27], [21, 26], [6, 16], [10, 23], [30, 14], [10, 8], [28, 34], [18, 16], [21, 18], [23, 22], [17, 8], [14, 9], [31, 25], [9, 12], [12, 36], [8, 29], [25, 7], [36, 18], [36, 38]]	[[25, 6], [9, 23], [36, 19], [13, 36], [19, 3], [34, 5], [32, 14], [32, 25]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
155	[[20, 9], [5, 10], [12, 29], [35, 2], [7, 6], [15, 18], [10, 16], [8, 19], [17, 3], [12, 25], [36, 8], [17, 27], [20, 26], [7, 16], [11, 23], [29, 14], [10, 7], [27, 34], [18, 15], [21, 19], [22, 22], [16, 8], [13, 9], [30, 25], [8, 12], [11, 36], [9, 29], [25, 8], [36, 17], [36, 38]]	[[25, 7], [10, 23], [36, 18], [12, 36], [18, 3], [34, 4], [33, 14], [31, 25]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
156	[[20, 10], [6, 10], [13, 29], [36, 2], [7, 5], [14, 18], [11, 16], [8, 20], [16, 3], [13, 25], [36, 7], [16, 27], [21, 26], [7, 15], [12, 23], [28, 14], [10, 8], [28, 34], [19, 15], [21, 18], [23, 22], [15, 8], [13, 10], [29, 25], [9, 12], [10, 36], [10, 29], [24, 8], [36, 16], [36, 38]]	[[25, 8], [11, 23], [36, 17], [11, 36], [17, 3], [34, 3], [33, 13], [30, 25]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
157	[[19, 10], [5, 10], [14, 29], [37, 2], [6, 5], [15, 18], [10, 16], [9, 20], [15, 3], [13, 26], [35, 7], [17, 27], [20, 26], [6, 15], [13, 23], [27, 14], [9, 8], [27, 34], [18, 15], [20, 18], [22, 22], [15, 9], [13, 11], [28, 25], [9, 11], [9, 36], [11, 29], [23, 8], [36, 15], [36, 38]]	[[24, 8], [12, 23], [36, 16], [10, 36], [16, 3], [35, 3], [33, 12], [29, 25]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
158	[[18, 10], [4, 10], [15, 29], [37, 3], [5, 5], [14, 18], [11, 16], [9, 19], [14, 3], [12, 26], [34, 7], [18, 27], [19, 26], [5, 15], [14, 23], [26, 14], [10, 8], [26, 34], [18, 14], [19, 18], [21, 22], [15, 8], [12, 11], [27, 25], [8, 11], [8, 36], [10, 29], [22, 8], [36, 14], [36, 38]]	[[23, 8], [13, 23], [36, 15], [9, 36], [15, 3], [36, 3], [34, 12], [28, 25]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
159	[[17, 10], [5, 10], [16, 29], [37, 4], [5, 4], [15, 18], [10, 16], [10, 19], [13, 3], [11, 26], [35, 7], [18, 28], [20, 26], [6, 15], [15, 23], [27, 14], [10, 7], [25, 34], [17, 14], [19, 19], [20, 22], [15, 9], [13, 11], [26, 25], [8, 12], [7, 36], [9, 29], [21, 8], [37, 14], [36, 38]]	[[22, 8], [14, 23], [36, 14], [8, 36], [14, 3], [37, 3], [35, 12], [27, 25]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
160	[[17, 11], [6, 10], [15, 29], [36, 4], [5, 5], [14, 18], [11, 16], [11, 19], [12, 3], [10, 26], [34, 7], [19, 28], [19, 26], [5, 15], [16, 23], [26, 14], [9, 7], [24, 34], [16, 14], [20, 19], [20, 23], [14, 9], [12, 11], [25, 25], [8, 11], [6, 36], [8, 29], [20, 8], [37, 15], [36, 38]]	[[21, 8], [15, 23], [37, 14], [7, 36], [13, 3], [37, 4], [35, 11], [26, 25]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
161	[[16, 11], [5, 10], [14, 29], [35, 4], [6, 5], [14, 19], [10, 16], [10, 19], [11, 3], [9, 26], [33, 7], [19, 29], [20, 26], [6, 15], [17, 23], [25, 14], [10, 7], [23, 34], [15, 14], [20, 20], [21, 23], [13, 9], [11, 11], [24, 25], [7, 11], [5, 36], [7, 29], [19, 8], [37, 16], [36, 38]]	[[20, 8], [16, 23], [37, 15], [6, 36], [12, 3], [36, 4], [35, 10], [25, 25]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
162	[[15, 11], [5, 9], [13, 29], [34, 4], [5, 5], [13, 19], [11, 16], [11, 19], [10, 3], [8, 26], [32, 7], [19, 30], [20, 27], [6, 16], [18, 23], [24, 14], [9, 7], [22, 34], [14, 14], [21, 20], [22, 23], [13, 8], [10, 11], [23, 25], [8, 11], [4, 36], [6, 29], [18, 8], [37, 17], [36, 38]]	[[19, 8], [17, 23], [37, 16], [5, 36], [11, 3], [35, 4], [35, 9], [24, 25]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
163	[[14, 11], [6, 9], [12, 29], [33, 4], [5, 4], [14, 19], [11, 17], [10, 19], [9, 3], [7, 26], [31, 7], [19, 31], [20, 28], [6, 15], [19, 23], [23, 14], [8, 7], [21, 34], [13, 14], [21, 19], [23, 23], [13, 9], [11, 11], [22, 25], [8, 12], [4, 35], [5, 29], [17, 8], [37, 18], [36, 38]]	[[18, 8], [18, 23], [37, 17], [4, 36], [10, 3], [34, 4], [34, 9], [23, 25]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
164	[[15, 11], [6, 10], [11, 29], [32, 4], [5, 5], [15, 19], [10, 17], [9, 19], [8, 3], [6, 26], [30, 7], [19, 32], [20, 29], [6, 16], [20, 23], [23, 15], [9, 7], [22, 34], [13, 15], [21, 18], [24, 23], [12, 9], [10, 11], [21, 25], [9, 12], [4, 34], [4, 29], [16, 8], [36, 18], [36, 38]]	[[17, 8], [19, 23], [37, 18], [4, 35], [9, 3], [33, 4], [33, 9], [22, 25]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
165	[[15, 12], [5, 10], [10, 29], [31, 4], [5, 6], [14, 19], [11, 17], [8, 19], [7, 3], [5, 26], [29, 7], [18, 32], [19, 29], [6, 15], [20, 22], [22, 15], [9, 8], [23, 34], [12, 15], [20, 18], [25, 23], [11, 9], [11, 11], [20, 25], [9, 13], [5, 34], [5, 29], [15, 8], [35, 18], [36, 38]]	[[16, 8], [20, 23], [36, 18], [4, 34], [8, 3], [32, 4], [32, 9], [21, 25]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
166	[[15, 13], [6, 10], [9, 29], [30, 4], [4, 6], [14, 20], [10, 17], [8, 20], [6, 3], [5, 25], [28, 7], [19, 32], [20, 29], [7, 15], [20, 21], [21, 15], [9, 9], [22, 34], [12, 14], [21, 18], [26, 23], [10, 9], [10, 11], [19, 25], [8, 13], [6, 34], [4, 29], [14, 8], [34, 18], [36, 38]]	[[15, 8], [20, 22], [35, 18], [5, 34], [7, 3], [31, 4], [31, 9], [20, 25]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
167	[[14, 13], [6, 11], [10, 29], [29, 4], [4, 7], [13, 20], [10, 18], [7, 20], [5, 3], [6, 25], [27, 7], [18, 32], [19, 29], [7, 16], [21, 21], [21, 14], [8, 9], [22, 33], [11, 14], [22, 18], [25, 23], [10, 8], [10, 12], [18, 25], [7, 13], [7, 34], [4, 28], [13, 8], [33, 18], [36, 38]]	[[14, 8], [20, 21], [34, 18], [6, 34], [6, 3], [30, 4], [30, 9], [19, 25]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
168	[[14, 14], [5, 11], [10, 28], [28, 4], [5, 7], [14, 20], [10, 17], [7, 21], [4, 3], [5, 25], [26, 7], [17, 32], [20, 29], [8, 16], [22, 21], [20, 14], [8, 10], [23, 33], [11, 15], [23, 18], [26, 23], [10, 7], [11, 12], [17, 25], [6, 13], [8, 34], [5, 28], [12, 8], [32, 18], [36, 38]]	[[13, 8], [21, 21], [33, 18], [7, 34], [5, 3], [29, 4], [29, 9], [18, 25]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
169	[[15, 14], [5, 12], [9, 28], [27, 4], [4, 7], [13, 20], [11, 17], [8, 21], [3, 3], [4, 25], [25, 7], [17, 31], [21, 29], [8, 17], [23, 21], [19, 14], [7, 10], [22, 33], [11, 14], [24, 18], [27, 23], [9, 7], [10, 12], [16, 25], [6, 14], [9, 34], [4, 28], [11, 8], [31, 18], [36, 38]]	[[12, 8], [22, 21], [32, 18], [8, 34], [4, 3], [28, 4], [28, 9], [17, 25]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
170	[[14, 14], [5, 13], [8, 28], [26, 4], [5, 7], [12, 20], [12, 17], [8, 22], [2, 3], [4, 24], [24, 7], [18, 31], [21, 30], [8, 16], [24, 21], [20, 14], [6, 10], [22, 34], [12, 14], [24, 17], [28, 23], [8, 7], [10, 13], [15, 25], [7, 14], [10, 34], [5, 28], [10, 8], [30, 18], [36, 38]]	[[11, 8], [23, 21], [31, 18], [9, 34], [3, 3], [27, 4], [27, 9], [16, 25]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
171	[[15, 14], [4, 13], [9, 28], [25, 4], [4, 7], [11, 20], [11, 17], [9, 22], [1, 3], [5, 24], [23, 7], [18, 32], [22, 30], [9, 16], [25, 21], [21, 14], [5, 10], [21, 34], [11, 14], [24, 16], [28, 24], [8, 6], [9, 13], [14, 25], [7, 13], [11, 34], [5, 27], [9, 8], [29, 18], [36, 38]]	[[10, 8], [24, 21], [30, 18], [10, 34], [2, 3], [26, 4], [26, 9], [15, 25]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
172	[[16, 14], [4, 12], [10, 28], [24, 4], [5, 7], [10, 20], [12, 17], [8, 22], [0, 3], [4, 24], [22, 7], [17, 32], [23, 30], [8, 16], [26, 21], [20, 14], [5, 11], [22, 34], [12, 14], [25, 16], [29, 24], [8, 5], [9, 14], [13, 25], [7, 14], [12, 34], [4, 27], [8, 8], [28, 18], [36, 38]]	[[9, 8], [25, 21], [29, 18], [11, 34], [1, 3], [25, 4], [25, 9], [14, 25]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
173	[[17, 14], [4, 13], [9, 28], [23, 4], [4, 7], [9, 20], [11, 17], [8, 21], [0, 4], [5, 24], [21, 7], [16, 32], [22, 30], [7, 16], [27, 21], [21, 14], [5, 12], [21, 34], [13, 14], [24, 16], [29, 25], [8, 4], [9, 13], [12, 25], [6, 14], [13, 34], [5, 27], [7, 8], [27, 18], [36, 38]]	[[8, 8], [26, 21], [28, 18], [12, 34], [0, 3], [24, 4], [24, 9], [13, 25]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
174	[[18, 14], [3, 13], [8, 28], [22, 4], [4, 6], [9, 19], [10, 17], [7, 21], [0, 5], [4, 24], [20, 7], [17, 32], [22, 29], [7, 17], [28, 21], [20, 14], [6, 12], [20, 34], [12, 14], [23, 16], [29, 26], [8, 5], [10, 13], [11, 25], [7, 14], [14, 34], [4, 27], [6, 8], [26, 18], [36, 38]]	[[7, 8], [27, 21], [27, 18], [13, 34], [0, 4], [23, 4], [23, 9], [12, 25]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
175	[[17, 14], [3, 14], [7, 28], [21, 4], [4, 5], [10, 19], [11, 17], [6, 21], [0, 6], [4, 23], [19, 7], [18, 32], [22, 30], [8, 17], [29, 21], [21, 14], [6, 13], [21, 34], [11, 14], [22, 16], [29, 27], [9, 5], [9, 13], [10, 25], [6, 14], [15, 34], [5, 27], [5, 8], [25, 18], [36, 38]]	[[6, 8], [28, 21], [26, 18], [14, 34], [0, 5], [22, 4], [22, 9], [11, 25]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
176	[[16, 14], [3, 13], [6, 28], [20, 4], [4, 4], [10, 20], [12, 17], [5, 21], [0, 7], [4, 22], [18, 7], [18, 31], [23, 30], [7, 17], [30, 21], [20, 14], [5, 13], [22, 34], [12, 14], [21, 16], [28, 27], [10, 5], [9, 12], [9, 25], [6, 15], [16, 34], [5, 26], [4, 8], [24, 18], [36, 38]]	[[5, 8], [29, 21], [25, 18], [15, 34], [0, 6], [21, 4], [21, 9], [10, 25]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
177	[[17, 14], [3, 14], [6, 29], [19, 4], [4, 5], [9, 20], [11, 17], [6, 21], [0, 8], [4, 21], [17, 7], [19, 31], [24, 30], [7, 16], [31, 21], [19, 14], [5, 14], [21, 34], [13, 14], [20, 16], [27, 27], [10, 4], [9, 13], [8, 25], [6, 16], [17, 34], [4, 26], [3, 8], [23, 18], [36, 38]]	[[4, 8], [30, 21], [24, 18], [16, 34], [0, 7], [20, 4], [20, 9], [9, 25]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
178	[[16, 14], [2, 14], [6, 30], [18, 4], [5, 5], [8, 20], [11, 18], [6, 20], [0, 9], [4, 20], [16, 7], [20, 31], [23, 30], [7, 17], [32, 21], [19, 13], [5, 13], [22, 34], [14, 14], [21, 16], [26, 27], [10, 5], [9, 12], [7, 25], [5, 16], [18, 34], [4, 27], [3, 9], [22, 18], [36, 38]]	[[3, 8], [31, 21], [23, 18], [17, 34], [0, 8], [19, 4], [19, 9], [8, 25]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
179	[[16, 15], [3, 14], [6, 31], [17, 4], [5, 4], [9, 20], [12, 18], [6, 21], [0, 10], [4, 19], [15, 7], [20, 30], [22, 30], [7, 16], [33, 21], [18, 13], [5, 14], [23, 34], [13, 14], [20, 16], [25, 27], [9, 5], [8, 12], [6, 25], [6, 16], [19, 34], [5, 27], [3, 10], [21, 18], [36, 38]]	[[3, 9], [32, 21], [22, 18], [18, 34], [0, 9], [18, 4], [18, 9], [7, 25]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
180	[[15, 15], [3, 15], [6, 32], [16, 4], [4, 4], [10, 20], [12, 17], [6, 20], [0, 11], [3, 19], [14, 7], [20, 29], [22, 29], [8, 16], [34, 21], [17, 13], [5, 15], [24, 34], [12, 14], [19, 16], [24, 27], [10, 5], [9, 12], [6, 24], [6, 17], [20, 34], [4, 27], [3, 11], [20, 18], [36, 38]]	[[3, 10], [33, 21], [21, 18], [19, 34], [0, 10], [17, 4], [17, 9], [6, 25]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
181	[[14, 15], [3, 16], [5, 32], [15, 4], [4, 5], [9, 20], [13, 17], [7, 20], [0, 12], [4, 19], [13, 7], [19, 29], [22, 30], [9, 16], [35, 21], [16, 13], [6, 15], [25, 34], [12, 15], [18, 16], [25, 27], [11, 5], [9, 13], [7, 24], [7, 17], [21, 34], [4, 28], [3, 12], [19, 18], [36, 38]]	[[3, 11], [34, 21], [20, 18], [20, 34], [0, 11], [16, 4], [16, 9], [6, 24]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
182	[[14, 14], [4, 16], [6, 32], [14, 4], [5, 5], [10, 20], [14, 17], [7, 19], [0, 13], [5, 19], [12, 7], [19, 28], [23, 30], [10, 16], [36, 21], [15, 13], [7, 15], [26, 34], [11, 15], [17, 16], [24, 27], [10, 5], [9, 12], [8, 24], [7, 18], [22, 34], [5, 28], [3, 13], [18, 18], [36, 38]]	[[3, 12], [35, 21], [19, 18], [21, 34], [0, 12], [15, 4], [15, 9], [7, 24]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
183	[[13, 14], [4, 17], [6, 33], [13, 4], [4, 5], [11, 20], [13, 17], [7, 20], [0, 14], [4, 19], [11, 7], [18, 28], [24, 30], [10, 17], [36, 20], [16, 13], [7, 16], [27, 34], [12, 15], [17, 15], [25, 27], [9, 5], [8, 12], [9, 24], [8, 18], [23, 34], [5, 29], [3, 14], [17, 18], [36, 38]]	[[3, 13], [36, 21], [18, 18], [22, 34], [0, 13], [14, 4], [15, 10], [8, 24]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
184	[[13, 13], [5, 17], [5, 33], [12, 4], [5, 5], [12, 20], [12, 17], [6, 20], [0, 15], [4, 20], [11, 8], [17, 28], [25, 30], [10, 16], [36, 19], [15, 13], [8, 16], [28, 34], [11, 15], [18, 15], [26, 27], [8, 5], [9, 12], [10, 24], [9, 18], [24, 34], [5, 30], [3, 15], [16, 18], [36, 38]]	[[3, 14], [36, 20], [17, 18], [23, 34], [0, 14], [13, 4], [15, 11], [9, 24]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
185	[[12, 13], [6, 17], [6, 33], [11, 4], [4, 5], [11, 20], [12, 16], [6, 21], [0, 16], [3, 20], [10, 8], [18, 28], [26, 30], [10, 17], [36, 18], [15, 14], [8, 15], [29, 34], [12, 15], [19, 15], [27, 27], [7, 5], [9, 13], [11, 24], [9, 19], [25, 34], [4, 30], [3, 16], [15, 18], [36, 38]]	[[3, 15], [36, 19], [16, 18], [24, 34], [0, 15], [12, 4], [15, 12], [10, 24]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
