timestep	evaders	pursuers	evader_capture_status
413	[[34, 29], [29, 18], [14, 6], [7, 35], [35, 21], [30, 32], [24, 5], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3], [36, 10], [36, 3], [36, 2], [32, 9], [36, 8]]	[[26, 29], [35, 22], [24, 4], [33, 8], [36, 16], [15, 6], [28, 18], [28, 12]]	[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
414	[[35, 29], [30, 18], [13, 6], [7, 34], [35, 20], [31, 32], [24, 6], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3], [36, 10], [36, 3], [36, 2], [32, 9], [36, 8]]	[[27, 29], [35, 21], [24, 5], [33, 7], [35, 16], [14, 6], [29, 18], [28, 13]]	[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
415	[[35, 28], [31, 18], [12, 6], [7, 33], [35, 19], [32, 32], [24, 7], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3], [36, 10], [36, 3], [36, 2], [32, 9], [36, 8]]	[[28, 29], [35, 20], [24, 6], [34, 7], [34, 16], [13, 6], [30, 18], [28, 14]]	[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
416	[[35, 27], [32, 18], [11, 6], [7, 33], [35, 18], [33, 32], [24, 8], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3], [36, 10], [36, 3], [36, 2], [32, 9], [36, 8]]	[[29, 29], [35, 19], [24, 7], [34, 8], [35, 16], [12, 6], [31, 18], [28, 15]]	[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
417	[[34, 27], [33, 18], [10, 6], [6, 33], [34, 18], [34, 32], [24, 9], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3], [36, 10], [36, 3], [36, 2], [32, 9], [36, 8]]	[[30, 29], [35, 18], [24, 8], [34, 9], [34, 16], [11, 6], [32, 18], [29, 15]]	[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
418	[[35, 27], [9, 6], [7, 33], [35, 32], [24, 10], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3], [36, 10], [36, 3], [36, 2], [32, 9], [36, 8], [32, 18], [35, 18]]	[[31, 29], [34, 18], [24, 9], [35, 9], [34, 17], [10, 6], [33, 18], [30, 15]]	[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
419	[[35, 26], [8, 6], [7, 34], [34, 32], [24, 11], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3], [36, 10], [36, 3], [36, 2], [32, 9], [36, 8], [32, 18], [35, 18]]	[[32, 29], [35, 18], [24, 10], [34, 9], [35, 17], [9, 6], [33, 19], [29, 15]]	[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
420	[[35, 25], [7, 6], [7, 35], [34, 33], [24, 12], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3], [36, 10], [36, 3], [36, 2], [32, 9], [36, 8], [32, 18], [35, 18]]	[[32, 30], [34, 18], [24, 11], [34, 8], [35, 16], [8, 6], [33, 20], [30, 15]]	[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
421	[[35, 24], [6, 6], [7, 34], [35, 33], [24, 13], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3], [36, 10], [36, 3], [36, 2], [32, 9], [36, 8], [32, 18], [35, 18]]	[[32, 31], [35, 18], [24, 12], [34, 9], [36, 16], [7, 6], [33, 21], [30, 14]]	[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
422	[[34, 24], [5, 6], [7, 35], [35, 32], [24, 14], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3], [36, 10], [36, 3], [36, 2], [32, 9], [36, 8], [32, 18], [35, 18]]	[[33, 31], [34, 18], [24, 13], [33, 9], [36, 15], [6, 6], [33, 22], [29, 14]]	[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
423	[[35, 24], [4, 6], [7, 34], [34, 32], [24, 15], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3], [36, 10], [36, 3], [36, 2], [32, 9], [36, 8], [32, 18], [35, 18]]	[[34, 31], [34, 17], [24, 14], [32, 9], [35, 15], [5, 6], [33, 23], [28, 14]]	[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
424	[[35, 23], [4, 7], [7, 33], [34, 33], [24, 16], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3], [36, 10], [36, 3], [36, 2], [32, 9], [36, 8], [32, 18], [35, 18]]	[[34, 32], [34, 18], [24, 15], [32, 8], [35, 14], [4, 6], [34, 23], [27, 14]]	[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
425	[[35, 22], [4, 8], [7, 34], [34, 34], [24, 17], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3], [36, 10], [36, 3], [36, 2], [32, 9], [36, 8], [32, 18], [35, 18]]	[[34, 33], [34, 19], [24, 16], [33, 8], [35, 13], [4, 7], [35, 23], [28, 14]]	[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
426	[[35, 21], [4, 9], [7, 35], [34, 35], [24, 18], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3], [36, 10], [36, 3], [36, 2], [32, 9], [36, 8], [32, 18], [35, 18]]	[[34, 34], [35, 19], [24, 17], [32, 8], [35, 14], [4, 8], [35, 22], [28, 13]]	[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
427	[[34, 21], [4, 10], [7, 34], [33, 35], [24, 19], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3], [36, 10], [36, 3], [36, 2], [32, 9], [36, 8], [32, 18], [35, 18]]	[[34, 35], [35, 20], [24, 18], [31, 8], [35, 13], [4, 9], [35, 21], [27, 13]]	[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
428	[[33, 21], [4, 11], [7, 35], [32, 35], [25, 19], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3], [36, 10], [36, 3], [36, 2], [32, 9], [36, 8], [32, 18], [35, 18]]	[[33, 35], [34, 20], [24, 19], [31, 7], [36, 13], [4, 10], [34, 21], [26, 13]]	[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
429	[[32, 21], [4, 12], [7, 34], [31, 35], [26, 19], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3], [36, 10], [36, 3], [36, 2], [32, 9], [36, 8], [32, 18], [35, 18]]	[[32, 35], [33, 20], [25, 19], [31, 8], [35, 13], [4, 11], [33, 21], [26, 14]]	[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
430	[[31, 21], [4, 13], [7, 35], [31, 34], [27, 19], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3], [36, 10], [36, 3], [36, 2], [32, 9], [36, 8], [32, 18], [35, 18]]	[[31, 35], [32, 20], [26, 19], [31, 7], [36, 13], [4, 12], [32, 21], [26, 15]]	[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
431	[[30, 21], [4, 14], [7, 34], [31, 33], [27, 18], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3], [36, 10], [36, 3], [36, 2], [32, 9], [36, 8], [32, 18], [35, 18]]	[[31, 34], [31, 20], [27, 19], [31, 8], [35, 13], [4, 13], [31, 21], [27, 15]]	[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
432	[[29, 21], [4, 15], [7, 35], [31, 32], [27, 17], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3], [36, 10], [36, 3], [36, 2], [32, 9], [36, 8], [32, 18], [35, 18]]	[[31, 33], [30, 20], [27, 18], [31, 7], [36, 13], [4, 14], [30, 21], [27, 16]]	[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
433	[[28, 21], [4, 16], [7, 34], [31, 31], [28, 17], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3], [36, 10], [36, 3], [36, 2], [32, 9], [36, 8], [32, 18], [35, 18]]	[[31, 32], [29, 20], [26, 18], [31, 8], [35, 13], [4, 15], [29, 21], [27, 17]]	[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
434	[[27, 21], [4, 17], [7, 35], [31, 30], [29, 17], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3], [36, 10], [36, 3], [36, 2], [32, 9], [36, 8], [32, 18], [35, 18]]	[[31, 31], [28, 20], [26, 19], [31, 7], [36, 13], [4, 16], [28, 21], [28, 17]]	[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
435	[[26, 21], [4, 18], [7, 34], [31, 29], [30, 17], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3], [36, 10], [36, 3], [36, 2], [32, 9], [36, 8], [32, 18], [35, 18]]	[[31, 30], [27, 20], [26, 20], [31, 8], [35, 13], [4, 17], [27, 21], [29, 17]]	[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
436	[[25, 21], [4, 19], [7, 35], [31, 28], [31, 17], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3], [36, 10], [36, 3], [36, 2], [32, 9], [36, 8], [32, 18], [35, 18]]	[[31, 29], [26, 20], [26, 21], [31, 7], [36, 13], [4, 18], [27, 22], [30, 17]]	[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
437	[[24, 21], [4, 20], [7, 34], [31, 27], [32, 17], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3], [36, 10], [36, 3], [36, 2], [32, 9], [36, 8], [32, 18], [35, 18]]	[[31, 28], [25, 20], [25, 21], [32, 7], [35, 13], [4, 19], [27, 23], [31, 17]]	[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
438	[[23, 21], [5, 20], [6, 34], [31, 26], [33, 17], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3], [36, 10], [36, 3], [36, 2], [32, 9], [36, 8], [32, 18], [35, 18]]	[[31, 27], [24, 20], [24, 21], [32, 8], [34, 13], [4, 20], [27, 24], [32, 17]]	[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
439	[[22, 21], [6, 20], [6, 35], [31, 25], [34, 17], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3], [36, 10], [36, 3], [36, 2], [32, 9], [36, 8], [32, 18], [35, 18]]	[[31, 26], [23, 20], [23, 21], [31, 8], [34, 14], [5, 20], [27, 23], [33, 17]]	[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
440	[[21, 21], [7, 20], [6, 34], [31, 24], [35, 17], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3], [36, 10], [36, 3], [36, 2], [32, 9], [36, 8], [32, 18], [35, 18]]	[[31, 25], [22, 20], [22, 21], [31, 9], [34, 15], [6, 20], [28, 23], [34, 17]]	[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
441	[[20, 21], [8, 20], [7, 34], [31, 23], [36, 17], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3], [36, 10], [36, 3], [36, 2], [32, 9], [36, 8], [32, 18], [35, 18]]	[[31, 24], [21, 20], [21, 21], [31, 9], [34, 16], [7, 20], [28, 22], [35, 17]]	[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
442	[[19, 21], [9, 20], [7, 35], [32, 23], [36, 16], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3], [36, 10], [36, 3], [36, 2], [32, 9], [36, 8], [32, 18], [35, 18]]	[[31, 23], [20, 20], [20, 21], [31, 10], [35, 16], [8, 20], [29, 22], [36, 17]]	[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
443	[[18, 21], [10, 20], [7, 34], [33, 23], [36, 15], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3], [36, 10], [36, 3], [36, 2], [32, 9], [36, 8], [32, 18], [35, 18]]	[[32, 23], [19, 20], [19, 21], [32, 10], [36, 16], [9, 20], [29, 21], [37, 17]]	[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
444	[[17, 21], [11, 20], [6, 34], [34, 23], [36, 14], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3], [36, 10], [36, 3], [36, 2], [32, 9], [36, 8], [32, 18], [35, 18]]	[[33, 23], [18, 20], [18, 21], [32, 11], [36, 15], [10, 20], [29, 22], [37, 18]]	[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
445	[[16, 21], [12, 20], [6, 35], [35, 23], [36, 13], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3], [36, 10], [36, 3], [36, 2], [32, 9], [36, 8], [32, 18], [35, 18]]	[[34, 23], [17, 20], [17, 21], [33, 11], [36, 14], [11, 20], [30, 22], [36, 18]]	[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
446	[[15, 21], [12, 19], [6, 34], [35, 22], [36, 12], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3], [36, 10], [36, 3], [36, 2], [32, 9], [36, 8], [32, 18], [35, 18]]	[[35, 23], [16, 20], [16, 21], [34, 11], [36, 13], [12, 20], [31, 22], [35, 18]]	[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
447	[[14, 21], [12, 18], [6, 35], [35, 21], [36, 11], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3], [36, 10], [36, 3], [36, 2], [32, 9], [36, 8], [32, 18], [35, 18]]	[[35, 22], [15, 20], [15, 21], [35, 11], [36, 12], [12, 19], [30, 22], [34, 18]]	[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
448	[[13, 21], [12, 17], [6, 34], [35, 20], [36, 10], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3], [36, 10], [36, 3], [36, 2], [32, 9], [36, 8], [32, 18], [35, 18]]	[[35, 21], [15, 19], [14, 21], [36, 11], [37, 12], [12, 18], [30, 23], [34, 17]]	[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
449	[[12, 21], [12, 16], [5, 34], [35, 19], [36, 9], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3], [36, 10], [36, 3], [36, 2], [32, 9], [36, 8], [32, 18], [35, 18]]	[[35, 20], [15, 18], [13, 21], [36, 10], [38, 12], [12, 17], [31, 23], [34, 18]]	[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
450	[[11, 21], [12, 15], [4, 34], [36, 19], [36, 8], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3], [36, 10], [36, 3], [36, 2], [32, 9], [36, 8], [32, 18], [35, 18]]	[[35, 19], [15, 17], [12, 21], [36, 9], [38, 13], [12, 16], [31, 24], [35, 18]]	[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
451	[[10, 21], [12, 14], [5, 34], [37, 19], [36, 7], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3], [36, 10], [36, 3], [36, 2], [32, 9], [36, 8], [32, 18], [35, 18]]	[[36, 19], [15, 16], [11, 21], [36, 8], [38, 14], [12, 15], [32, 24], [35, 19]]	[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
452	[[9, 21], [12, 13], [4, 34], [37, 18], [36, 6], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3], [36, 10], [36, 3], [36, 2], [32, 9], [36, 8], [32, 18], [35, 18]]	[[37, 19], [14, 16], [10, 21], [36, 7], [37, 14], [12, 14], [31, 24], [35, 18]]	[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
453	[[8, 21], [12, 12], [5, 34], [36, 5], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3], [36, 10], [36, 3], [36, 2], [32, 9], [36, 8], [32, 18], [35, 18], [36, 18]]	[[37, 18], [14, 15], [9, 21], [36, 6], [36, 14], [12, 13], [31, 25], [36, 18]]	[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
454	[[7, 21], [12, 11], [5, 35], [36, 4], [36, 2], [35, 5], [36, 6], [36, 4], [35, 3], [35, 5], [6, 5], [3, 29], [32, 9], [32, 5], [36, 4], [36, 5], [36, 6], [36, 30], [27, 30], [36, 6], [3, 13], [36, 3], [36, 10], [36, 3], [36, 2], [32, 9], [36, 8], [32, 18], [35, 18], [36, 18]]	[[37, 17], [14, 14], [8, 21], [36, 5], [36, 13], [12, 12], [32, 25], [35, 18]]	[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
