epoch	reward_evader	n_collisions_evaders_with_obstacles	n_collisions_evaders_with_pursuers	n_collisions_evaders_with_evaders	capture_rate	episode_length	loss_value_evader	loss_policy_evader	epoch_time_s
2035	21.729999999999947	0.0	0.0	0.0	0.0	500.0	2.3217385417415675	-0.07144521582228228	2.875061511993408
2036	19.94723463268366	1.0	7.0	0.0	0.23333333333333334	500.0	6.623130570190738	0.019379800746787662	2.758476734161377
2037	21.192871317698824	0.0	4.0	0.0	0.13333333333333333	500.0	3.5719879765694227	0.021089246296263197	2.743633508682251
2038	21.53999999999993	0.0	0.0	0.0	0.0	500.0	1.5024381638878102	-0.03305931353706688	2.8577489852905273
2039	20.989999999999817	0.0	2.0	0.0	0.06666666666666667	500.0	2.9773490947186465	-0.0027053403549496145	2.810777187347412
2040	21.837356321839074	2.0	1.0	0.0	0.03333333333333333	500.0	3.340115366297713	-0.00375147168770098	2.837661027908325
2041	20.89000000000006	0.0	2.0	4.0	0.06666666666666667	500.0	7.911970826187326	-0.003293056870444938	2.7815325260162354
2042	20.30165845648606	5.0	2.0	0.0	0.06666666666666667	500.0	9.839558820224227	-0.004067664622381082	2.842857837677002
2043	4.954326765188782	1.0	2.0	40.0	0.06666666666666667	500.0	340.4109964052177	0.011640331909162725	2.780071258544922
2044	22.387291552636416	0.0	3.0	0.0	0.1	500.0	4.013699410333534	-0.05285300587416673	2.77870512008667
2045	22.205622149242842	0.0	3.0	0.0	0.1	500.0	4.242815949473076	-0.057710813979058924	2.749438524246216
2046	22.654367816092027	0.0	1.0	0.0	0.03333333333333333	500.0	2.9104916102390206	-0.07744570214056784	2.8431789875030518
2047	21.010326582740312	0.0	3.0	0.0	0.1	500.0	3.8278400024066186	-0.0442663950672305	2.801680564880371
2048	21.735865717934725	0.0	3.0	0.0	0.1	500.0	3.1566719977913684	-0.02835254269870448	2.7692272663116455
2049	22.528244284451272	0.0	4.0	0.0	0.13333333333333333	500.0	3.318063761842615	-0.03406621122828026	2.778162717819214
2050	20.37343824119684	2.0	3.0	0.0	0.1	500.0	7.48476106724469	-0.013726045382185185	2.8351871967315674
2051	20.27126436781606	1.0	1.0	4.0	0.03333333333333333	500.0	4.901256853497644	-0.005537820427107337	2.865682601928711
2052	15.040000000000001	0.0	0.0	18.0	0.0	500.0	74.06781531551945	0.01798360010751513	2.84879732131958
2053	20.28863999410544	0.0	6.0	0.0	0.2	500.0	5.017358240871876	-0.00699306847750283	2.744704008102417
2054	20.62487137383697	1.0	3.0	0.0	0.1	500.0	3.864551766256975	-0.01829022152450246	2.7915701866149902
2055	10.179080459770145	0.0	1.0	32.0	0.03333333333333333	500.0	328.38160387660554	0.02506716818807269	2.8068625926971436
2056	21.296239737274195	1.0	2.0	0.0	0.06666666666666667	500.0	5.422073436962983	-0.08692785276492876	2.823124647140503
2057	20.381207247414196	0.0	4.0	0.0	0.13333333333333333	500.0	5.886906369387644	-0.08352270634214193	2.7288684844970703
2058	16.164479109651552	0.0	3.0	16.0	0.1	500.0	59.3257590846436	-0.010893840869785083	2.8128747940063477
2059	23.043333333333358	0.0	0.0	0.0	0.0	500.0	2.4935016707552857	-0.10370916331523684	2.850609540939331
2060	23.530000000000108	0.0	0.0	0.0	0.0	500.0	1.6416838576993176	-0.12562933769288973	2.8681726455688477
2061	20.798054187192182	0.0	2.0	0.0	0.06666666666666667	500.0	2.5782304194193513	-0.058079971525025274	2.7574265003204346
2062	20.231371100164232	0.0	2.0	4.0	0.06666666666666667	500.0	8.766329140013948	-0.026131973164214277	2.847111463546753
2063	22.723505747126463	0.0	2.0	0.0	0.06666666666666667	500.0	2.363467457646364	-0.06383070654929128	2.816474676132202
2064	3.8201687567556535	1.0	11.0	26.0	0.36666666666666664	500.0	188.2911139552875	0.03638150444473681	2.6624202728271484
2065	21.66570881226052	0.0	3.0	0.0	0.1	500.0	3.7642288681669225	-0.04575337381606825	2.753807306289673
2066	19.90688349964207	0.0	5.0	0.0	0.16666666666666666	500.0	5.203073783717337	-0.020207207131443965	2.7629525661468506
2067	21.203208356139424	0.0	5.0	0.0	0.16666666666666666	500.0	4.7365667178058715	-0.052098792916000704	2.7550575733184814
2068	23.691724137931153	0.0	1.0	0.0	0.03333333333333333	500.0	2.5518219072764787	-0.1252581823858699	2.8605358600616455
2069	12.305723140871583	0.0	7.0	18.0	0.23333333333333334	500.0	39.234170493447756	0.013065410092406034	2.703526496887207
2070	19.197001535307404	2.0	9.0	0.0	0.3	500.0	9.34925934808634	-0.010925621725159691	2.567655563354492
2071	22.181351030833877	0.0	3.0	0.0	0.1	500.0	3.365039050393262	-0.04172221074449485	2.755937337875366
2072	23.3233333333334	0.0	0.0	0.0	0.0	500.0	0.9843585239236485	-0.100044116156086	2.8522212505340576
2073	20.703068502378734	0.0	4.0	0.0	0.13333333333333333	500.0	3.7967338242483857	-0.03321886174681163	2.735900402069092
2074	22.40913666792985	0.0	4.0	0.0	0.13333333333333333	500.0	2.6642348468965023	-0.039183483874062564	2.699885368347168
2075	21.93426901323448	0.0	4.0	0.0	0.13333333333333333	500.0	2.9995730013738293	-0.014654389272571934	2.730839729309082
2076	20.910573800401416	0.0	3.0	0.0	0.1	500.0	3.2137846759420903	0.011764347808252184	2.7759060859680176
2077	22.82333333333334	0.0	0.0	0.0	0.0	500.0	1.0495892322631277	-0.07116024086084144	2.853437662124634
2078	22.945402298850617	0.0	1.0	0.0	0.03333333333333333	500.0	1.493233004128511	-0.05936990398730547	2.8434088230133057
2079	20.78773399014765	0.0	3.0	0.0	0.1	500.0	3.520317488213764	-0.030402506865731215	2.747143268585205
2080	20.638544061302497	0.0	3.0	0.0	0.1	500.0	3.3698325422244797	0.025860296199881776	2.7927911281585693
2081	22.89482758620698	0.0	1.0	0.0	0.03333333333333333	500.0	1.4829151086353378	-0.03381153909245023	2.843114137649536
2082	20.253087168259594	0.0	4.0	0.0	0.13333333333333333	500.0	4.085375652132468	0.015653181890888823	2.701643705368042
2083	23.633333333333425	0.0	0.0	0.0	0.0	500.0	0.8304356219658917	-0.0703670195473171	2.8497185707092285
2084	20.476091954022824	0.0	1.0	0.0	0.03333333333333333	500.0	2.273332114249441	0.000443011053795824	2.8260321617126465
2085	21.870509943440993	0.0	3.0	0.0	0.1	500.0	2.695535262776175	-0.014286808400305375	2.7902519702911377
2086	22.719195402298837	0.0	1.0	0.0	0.03333333333333333	500.0	1.3817189427510483	-0.04051303802816683	2.820307970046997
2087	21.15850574712622	0.0	1.0	0.0	0.03333333333333333	500.0	1.6915681549847799	-0.016140423864933046	2.803058624267578
2088	23.820000000000135	0.0	0.0	0.0	0.0	500.0	0.5348096111269273	-0.08722109954199872	2.863645315170288
2089	20.729540229884996	0.0	1.0	0.0	0.03333333333333333	500.0	2.662326354268521	-0.01137556233999825	2.8010053634643555
2090	22.851863711001755	0.0	2.0	0.0	0.06666666666666667	500.0	2.199630774013717	-0.009587729125461611	2.788969039916992
2091	23.369968983762153	0.0	3.0	0.0	0.1	500.0	2.049386576804524	-0.04269176396023244	2.730902910232544
2092	20.583456486042756	0.0	2.0	0.0	0.06666666666666667	500.0	2.477368892077151	-0.009804830187763095	2.7663755416870117
2093	22.87666666666662	0.0	0.0	0.0	0.0	500.0	0.8752616628413351	-0.04735121171117118	2.859954833984375
2094	21.370236200581076	0.0	4.0	0.0	0.13333333333333333	500.0	3.6674430599693855	-0.0007792232730691416	2.804828643798828
2095	0.9409195402298662	0.0	1.0	54.0	0.03333333333333333	500.0	504.6953764238005	0.0411096076519216	2.8343114852905273
2096	19.828880257673337	0.0	4.0	4.0	0.13333333333333333	500.0	13.554115369152347	-0.025707925218228858	2.7391104698181152
2097	21.38434725555423	0.0	4.0	0.0	0.13333333333333333	500.0	5.176876746392517	-0.07582623829093225	2.742863416671753
2098	21.238292282430045	0.0	2.0	0.0	0.06666666666666667	500.0	4.918487408889019	-0.043062240332981484	2.7980284690856934
2099	19.77735632183904	3.0	2.0	2.0	0.06666666666666667	500.0	9.273060977127821	-0.036325015390398285	2.852579116821289
2100	23.12333333333345	0.0	0.0	0.0	0.0	500.0	1.2565735765679924	-0.09467646501263052	2.947230577468872
2101	21.579999999999878	0.0	0.0	0.0	0.0	500.0	1.675975286153638	-0.03165927294709352	2.8583261966705322
2102	22.873333333333324	0.0	0.0	0.0	0.0	500.0	1.219144605229745	-0.04359485167496745	2.8368656635284424
2103	21.354597701149316	0.0	1.0	0.0	0.03333333333333333	500.0	1.4814024288548968	-0.001969169741611367	2.7947256565093994
2104	22.391494252873567	0.0	1.0	0.0	0.03333333333333333	500.0	1.6525251455687875	-0.020466833107761033	2.840876340866089
2105	22.25333333333332	0.0	0.0	0.0	0.0	500.0	1.0398245910394355	-0.030190862981318747	2.8513126373291016
2106	23.045977011494312	0.0	1.0	0.0	0.03333333333333333	500.0	1.5809454020940608	-0.037736118518460114	2.8591432571411133
2107	21.876666666666548	0.0	1.0	0.0	0.03333333333333333	500.0	1.3395330385211648	-0.009674869577959851	2.7985260486602783
2108	22.617657853002743	0.0	4.0	0.0	0.13333333333333333	500.0	2.5489707289071197	0.017267977352886484	2.7640886306762695
2109	21.529516160723094	0.0	4.0	0.0	0.13333333333333333	500.0	3.6333768921278256	-0.002150560769539905	2.7864224910736084
2110	22.8033333333333	0.0	0.0	0.0	0.0	500.0	1.1079266971071238	-0.031832753284549986	2.849458694458008
2111	23.416666666666757	0.0	0.0	0.0	0.0	500.0	0.6275548726167057	-0.04502610569392068	2.8505890369415283
2112	22.47469622331713	0.0	2.0	0.0	0.06666666666666667	500.0	2.0262734578794777	-0.011432938843539766	2.820572853088379
2113	21.49981937602629	0.0	2.0	0.0	0.06666666666666667	500.0	2.373184079004328	-0.003347919252288007	2.8083341121673584
2114	21.879425287356323	0.0	1.0	0.0	0.03333333333333333	500.0	1.7311334244954257	-0.031537446015122525	2.838153123855591
2115	23.136666666666745	0.0	0.0	0.0	0.0	500.0	1.00842967393732	-0.024377590381625184	2.863939046859741
2116	22.23678160919542	0.0	1.0	0.0	0.03333333333333333	500.0	1.6353538704828796	-0.0035945473430624175	2.8331902027130127
2117	20.459352967594352	0.0	5.0	0.0	0.16666666666666666	500.0	3.8870679287350822	0.007517196744649688	2.703850269317627
2118	22.656666666666666	0.0	0.0	0.0	0.0	500.0	1.0998330030725252	-0.041018157205163275	2.8453996181488037
2119	21.56447454844006	0.0	2.0	0.0	0.06666666666666667	500.0	2.349935825054782	-0.011100648292235327	2.7968392372131348
2120	21.130459770114747	0.0	1.0	0.0	0.03333333333333333	500.0	1.8598221210607555	0.005168164994058382	2.799887180328369
2121	21.96977011494236	0.0	1.0	0.0	0.03333333333333333	500.0	1.7902495201785804	-0.055377528001889456	2.7952821254730225
2122	22.62735632183904	0.0	1.0	0.0	0.03333333333333333	500.0	1.7689529686357846	-0.006451600881367326	2.8531429767608643
2123	22.707213099799425	0.0	3.0	0.0	0.1	500.0	2.4749719222992033	0.006645422182434337	2.7331342697143555
2124	22.462988505746992	0.0	1.0	0.0	0.03333333333333333	500.0	1.431369583265372	-0.02795008106793945	2.815579652786255
2125	19.226027184820225	4.0	3.0	0.0	0.1	500.0	7.360024215261522	0.05660157195122817	2.727430582046509
2126	22.090344827586208	0.0	3.0	0.0	0.1	500.0	2.4881162903143275	0.0032266677805193023	2.762802839279175
2127	22.724679802955865	0.0	2.0	0.0	0.06666666666666667	500.0	2.260972338873483	-0.0266895514323314	2.7986204624176025
2128	23.383333333333443	0.0	0.0	0.0	0.0	500.0	0.7722356671342251	-0.06150071488950685	2.853490114212036
2129	22.929088669950726	0.0	2.0	0.0	0.06666666666666667	500.0	1.198387972185498	-0.039824785965590456	2.766730785369873
2130	20.760264550264473	0.0	3.0	0.0	0.1	500.0	3.850243824419172	-0.02884908126449638	2.7461225986480713
2131	21.806666666666743	0.0	2.0	0.0	0.06666666666666667	500.0	2.4584461047044948	-0.013531616029657518	2.835345983505249
2132	21.326313628899864	1.0	2.0	0.0	0.06666666666666667	500.0	2.7597121825668474	-0.00020612887740255822	2.7879366874694824
2133	21.493768472906403	0.0	2.0	0.0	0.06666666666666667	500.0	2.445696979254105	-0.023142664466289906	2.849072217941284
2134	21.220167852581625	0.0	3.0	0.0	0.1	500.0	3.309125586849778	0.02341949484494129	2.7748920917510986
2135	4.501104464251368	0.0	7.0	38.0	0.23333333333333334	500.0	368.51321344281286	0.03203636401702198	2.6794660091400146
2136	15.288060087782664	1.0	8.0	6.0	0.26666666666666666	500.0	23.00690005166695	0.02712269055113116	2.609476327896118
2137	-15.42735098873024	0.0	4.0	78.0	0.13333333333333333	500.0	1217.485463853907	0.04405501479156224	2.751380681991577
2138	-51.473788726737816	9.0	8.0	156.0	0.26666666666666666	500.0	3817.5942648749015	0.061661195206127555	2.695148468017578
2139	22.47367816091948	0.0	1.0	0.0	0.03333333333333333	500.0	124.73295079800235	-0.06620721479236241	2.806335210800171
2140	-25.031998322128597	2.0	8.0	106.0	0.26666666666666666	500.0	1386.0172706941153	0.014577531594136835	2.6221587657928467
2141	21.059458128078816	0.0	3.0	0.0	0.1	500.0	28.583632189546673	-0.10578555081346724	2.7544870376586914
2142	19.92271634176797	0.0	6.0	0.0	0.2	500.0	20.283031027005876	-0.06463418797251227	2.7387869358062744
2143	23.40977011494251	0.0	1.0	0.0	0.03333333333333333	500.0	10.27445107233599	-0.07481062469723036	2.813612937927246
2144	-7.347332603539697	0.0	3.0	68.0	0.1	500.0	602.4644202952285	0.03130073740930158	2.747530221939087
2145	22.633333333333386	0.0	0.0	0.0	0.0	500.0	3.7869456506980756	-0.045418422352928915	2.8590331077575684
2146	22.890000000000004	0.0	1.0	0.0	0.03333333333333333	500.0	2.909618395774963	-0.03771866450717947	2.8474209308624268
2147	22.241338259441626	0.0	2.0	0.0	0.06666666666666667	500.0	3.144562436509177	-0.015073670172748401	2.805976390838623
2148	20.754550278584716	1.0	6.0	0.0	0.2	500.0	5.408743073145333	0.030377211681916642	2.7652034759521484
2149	21.180890980028902	0.0	4.0	0.0	0.13333333333333333	500.0	3.425838181719806	-0.0004216370571675323	2.704899311065674
2150	20.569775588396208	0.0	3.0	0.0	0.1	500.0	4.013418362008994	-0.019492656981917877	2.775346517562866
2151	-9.65463875205263	0.0	2.0	74.0	0.06666666666666667	500.0	1043.1441837223472	0.03490740480060214	2.7923495769500732
2152	20.496666666666755	0.0	0.0	8.0	0.0	500.0	42.666035683110444	-0.023207615280875955	2.8614516258239746
2153	20.816675297882185	0.0	4.0	0.0	0.13333333333333333	500.0	5.493977033372615	-0.06559407560783648	2.7971243858337402
2154	21.0909514687102	0.0	3.0	0.0	0.1	500.0	4.902085839688345	-0.036994999058242294	2.7460992336273193
2155	20.15345391772984	0.0	6.0	0.0	0.2	500.0	5.871494335205165	-0.007082576012211483	2.715280532836914
2156	19.699584929757364	0.0	3.0	0.0	0.1	500.0	4.331001899428905	0.02167463708956162	2.7486412525177
2157	19.712132310218568	0.0	6.0	0.0	0.2	500.0	5.665482630830043	0.018858777747559497	2.6839544773101807
2158	22.259999999999913	0.0	0.0	0.0	0.0	500.0	2.128008568665771	-0.04128443535264489	2.876728057861328
2159	20.49204433497539	0.0	2.0	4.0	0.06666666666666667	500.0	6.210335195037468	-0.01198423717322482	2.8331456184387207
2160	23.4762068965519	0.0	1.0	0.0	0.03333333333333333	500.0	1.4999728044968252	-0.06467302685030678	2.8570163249969482
2161	20.549063127166406	0.0	3.0	0.0	0.1	500.0	3.1438122679475167	-0.004579801502776195	2.792670726776123
2162	22.09437672799741	0.0	4.0	0.0	0.13333333333333333	500.0	3.5553283994019265	-0.022924245714608882	2.739434242248535
2163	22.32333333333328	0.0	0.0	0.0	0.0	500.0	1.3813355332674038	-0.0638599926659918	2.863837242126465
2164	21.866997810618606	0.0	3.0	0.0	0.1	500.0	3.077603247075941	-0.005768348295215894	2.7817296981811523
2165	20.21528414242208	0.0	5.0	0.0	0.16666666666666666	500.0	4.642434144872545	0.022244507558621653	2.7310051918029785
2166	19.80385057471264	0.0	3.0	0.0	0.1	500.0	3.803341931725011	-0.005312364117732973	2.7343084812164307
2167	22.611362889983614	0.0	2.0	0.0	0.06666666666666667	500.0	2.2419072859036833	-0.021105626281128297	2.843543529510498
2168	21.560492610837496	0.0	3.0	0.0	0.1	500.0	2.886413748217394	-0.030512249456138875	2.815526008605957
2169	22.229885057471225	0.0	1.0	0.0	0.03333333333333333	500.0	1.8845633118237113	-0.05186111393048946	2.839986562728882
2170	20.384983579638764	0.0	2.0	0.0	0.06666666666666667	500.0	2.580125737650325	0.011169410850517354	2.755115270614624
2171	21.54034482758614	0.0	1.0	0.0	0.03333333333333333	500.0	1.8850753975747976	-0.032816395444213144	2.865626811981201
2172	23.66862068965527	0.0	1.0	0.0	0.03333333333333333	500.0	1.2852305796914083	-0.03575996680783085	2.818434238433838
2173	21.27396481551653	0.0	4.0	0.0	0.13333333333333333	500.0	2.8701321904946386	-0.01700774204863009	2.70534348487854
2174	19.97588501536771	0.0	4.0	0.0	0.13333333333333333	500.0	4.280038541564759	0.017791341945153014	2.8148601055145264
2175	-9.359901477832429	0.0	2.0	74.0	0.06666666666666667	500.0	1104.64894039714	0.045243842889766184	2.812386989593506
2176	20.95313628899843	0.0	2.0	0.0	0.06666666666666667	500.0	9.98099987905189	-0.12407320550293259	2.7806613445281982
2177	22.872103630724418	0.0	3.0	0.0	0.1	500.0	10.923066649315489	-0.14129465835288554	2.766179084777832
2178	-10.88666666666657	0.0	0.0	86.0	0.0	500.0	1234.3230292633634	0.028243534806234614	2.867518424987793
2179	23.3152873563219	0.0	1.0	0.0	0.03333333333333333	500.0	53.01561731233432	-0.11260541944536483	2.8190486431121826
2180	23.177489509213736	0.0	3.0	0.0	0.1	500.0	13.878134573206733	-0.07736323313226272	2.824479341506958
2181	21.450114942528597	0.0	1.0	0.0	0.03333333333333333	500.0	5.104065542219276	-0.10998467340856811	2.8084349632263184
2182	22.58188469257431	0.0	3.0	0.0	0.1	500.0	3.4494341288337185	-0.09040394884845623	2.8076627254486084
2183	22.956666666666667	0.0	0.0	0.0	0.0	500.0	1.1618436062161026	-0.10494351014025721	2.869715452194214
2184	17.771871921182342	0.0	2.0	14.0	0.06666666666666667	500.0	47.46178105562129	0.009513003383530148	2.848644733428955
2185	23.164252873563242	0.0	1.0	0.0	0.03333333333333333	500.0	1.4947218314101955	-0.021799170653603456	2.847158193588257
2186	19.95817460317465	1.0	3.0	0.0	0.1	500.0	3.999429076398888	0.033178378762594725	2.7109827995300293
2187	22.231724137930904	0.0	1.0	0.0	0.03333333333333333	500.0	1.9724733941948127	0.015257006222062925	2.8240177631378174
2188	-52.082011494252924	9.0	2.0	170.0	0.06666666666666667	500.0	3859.6198404382676	0.06494458867012233	2.7882440090179443
2189	21.246773399014714	0.0	2.0	0.0	0.06666666666666667	500.0	84.72914521643332	-0.06762965548891756	2.7822601795196533
2190	22.153333333333357	0.0	0.0	0.0	0.0	500.0	14.110625858564065	-0.042073573734799995	2.8588335514068604
2191	24.07000000000011	0.0	0.0	0.0	0.0	500.0	6.6446070881888035	-0.0833530222732653	2.8461644649505615
2192	21.869088669950706	1.0	2.0	0.0	0.06666666666666667	500.0	6.964661236595006	-0.03265778331770158	2.8057022094726562
2193	19.68070151432229	6.0	3.0	0.0	0.1	500.0	15.57777672216791	0.01342513064584311	2.7120888233184814
2194	22.74337438423642	0.0	2.0	0.0	0.06666666666666667	500.0	5.295216781083108	0.021464360250915592	2.815061092376709
2195	23.016666666666715	0.0	0.0	0.0	0.0	500.0	3.0317832850124526	0.032011898981934926	2.869988441467285
2196	21.137036124794825	0.0	2.0	0.0	0.06666666666666667	500.0	3.6720317661609103	0.0388493085918649	2.7921395301818848
2197	21.4349097581857	0.0	4.0	0.0	0.13333333333333333	500.0	3.796771665158719	0.04794454310617709	2.693881034851074
2198	8.903158014399501	1.0	6.0	26.0	0.2	500.0	148.2257185276928	0.04233854593051328	2.749859094619751
2199	-63.177207921069865	17.0	5.0	170.0	0.16666666666666666	500.0	3048.5458551540783	0.0602082111105234	2.7231853008270264
2200	-6.062126898228077	6.0	12.0	38.0	0.4	500.0	314.2670465834781	0.020887917121964868	2.5404744148254395
2201	-16.23937101531923	13.0	10.0	62.0	0.3333333333333333	500.0	502.19373759518544	-0.010203706405769987	2.58101224899292
2202	2.5155973095702917	3.0	8.0	38.0	0.26666666666666666	500.0	278.89261638334096	-0.01943365632132856	2.67175555229187
2203	19.79915874175251	2.0	7.0	0.0	0.23333333333333334	500.0	31.130024820903746	-0.11807088714956139	2.7344353199005127
2204	19.594267469439963	0.0	3.0	2.0	0.1	500.0	27.733877712430996	-0.09047905549070369	2.7256295680999756
2205	23.43735632183908	0.0	1.0	0.0	0.03333333333333333	500.0	20.2331243664176	-0.1031984890983858	2.8278520107269287
2206	21.59700707338634	0.0	4.0	0.0	0.13333333333333333	500.0	13.275236075348792	-0.07431616671003893	2.760910987854004
2207	22.89057471264384	0.0	2.0	0.0	0.06666666666666667	500.0	11.214475564517855	-0.05902164452220877	2.7778255939483643
2208	22.88517241379306	0.0	1.0	0.0	0.03333333333333333	500.0	7.6474211512526225	-0.015999840698863187	2.817992687225342
2209	21.984017515052038	0.0	4.0	0.0	0.13333333333333333	500.0	6.596998407532658	0.021142031664333854	2.6971731185913086
2210	21.33524539317642	0.0	4.0	0.0	0.13333333333333333	500.0	5.534870255695402	0.046291393228001125	2.7563259601593018
2211	20.326291033360015	0.0	4.0	0.0	0.13333333333333333	500.0	6.063697644462795	0.05343154230352352	2.7339890003204346
2212	22.419490056559113	0.0	3.0	0.0	0.1	500.0	3.5030678857084068	0.04255653909072503	2.7894818782806396
2213	20.43468463082256	0.0	5.0	0.0	0.16666666666666666	500.0	4.887695108782263	0.031937157631486475	2.725487232208252
2214	16.850618894959236	0.0	10.0	0.0	0.3333333333333333	500.0	8.222395459693761	0.02145644870780976	2.6699743270874023
2215	18.08974780170121	0.0	9.0	0.0	0.3	500.0	7.143726433883318	0.0249404554134384	2.6159141063690186
2216	15.564521801176175	0.0	9.0	6.0	0.3	500.0	13.89961064695149	0.011981310725751463	2.6477506160736084
2217	17.082070957564742	0.0	12.0	0.0	0.4	500.0	8.711994794354784	-0.013416706266014426	2.599656820297241
2218	9.249973430284532	0.0	10.0	16.0	0.3333333333333333	500.0	85.90151625840674	0.012326204819252838	2.5622007846832275
2219	3.6099646750051764	0.0	9.0	30.0	0.3	500.0	227.206736235104	0.007338030214822264	2.5932865142822266
2220	13.561150706392814	0.0	7.0	14.0	0.23333333333333334	500.0	56.329560300644786	-0.016608418683180127	2.675920248031616
2221	15.830986092451601	0.0	8.0	6.0	0.26666666666666666	500.0	13.744530867797591	-0.034699248358440564	2.6652002334594727
2222	16.631606309094334	0.0	8.0	6.0	0.26666666666666666	500.0	14.953259936932072	-0.017568613208194497	2.6592326164245605
2223	18.57842405232064	0.0	5.0	4.0	0.16666666666666666	500.0	9.332008165826442	-0.034919013685721534	2.7343642711639404
2224	17.62062846263076	0.0	7.0	4.0	0.23333333333333334	500.0	9.284666481545583	-0.024290274502309965	2.752479076385498
2225	18.532228336959413	0.0	12.0	0.0	0.4	500.0	7.953168673266884	-0.0030735628196514315	2.639493942260742
2226	19.81226233281414	0.0	5.0	0.0	0.16666666666666666	500.0	4.482303907442463	-0.00014473376423336908	2.70884108543396
2227	16.800184272942897	0.0	4.0	10.0	0.13333333333333333	500.0	27.97686986057357	-0.0003758597444967266	2.784834146499634
2228	21.567931034482637	0.0	1.0	0.0	0.03333333333333333	500.0	2.2988517793803256	-0.02199424533328241	2.8224124908447266
2229	21.528390804597638	0.0	1.0	0.0	0.03333333333333333	500.0	2.1817298146893385	-0.0037332753983184974	2.82214617729187
2230	21.433004926108424	0.0	3.0	0.0	0.1	500.0	2.7862246409699556	-0.005529362594370371	2.7573962211608887
2231	22.066321839080427	0.0	1.0	0.0	0.03333333333333333	500.0	1.582113299679503	-0.018138320312963682	2.8162078857421875
2232	15.369584929757389	0.0	3.0	14.0	0.1	500.0	49.42695710673316	0.016297614595002088	2.7514960765838623
2233	21.187486772486604	0.0	3.0	0.0	0.1	500.0	3.374031096069446	-0.0019949274977667034	2.7772412300109863
2234	21.167701149425174	0.0	1.0	0.0	0.03333333333333333	500.0	2.209178255661752	-0.025435799447733613	2.8230063915252686
2235	21.15873289545707	0.0	4.0	0.0	0.13333333333333333	500.0	3.456434214812329	-0.004678074954336795	2.753286361694336
2236	4.222420248971972	0.0	4.0	38.0	0.13333333333333333	500.0	333.51929941019847	0.026847433649870123	2.739531993865967
2237	20.864885057471337	0.0	2.0	4.0	0.06666666666666667	500.0	6.720526533536667	-0.0023975975096938687	2.7823708057403564
2238	20.773519276381336	0.0	5.0	0.0	0.16666666666666666	500.0	4.731762115987803	-0.02905101139938216	2.7372007369995117
2239	21.019999999999882	0.0	0.0	4.0	0.0	500.0	5.992407314133268	-0.03432296024832356	2.87395977973938
2240	21.527178434592333	0.0	3.0	0.0	0.1	500.0	3.2662164843732797	-0.027466233133534877	2.7171902656555176
2241	21.542605434157153	0.0	4.0	0.0	0.13333333333333333	500.0	3.3253290564099744	-0.008964856912392665	2.7296929359436035
2242	21.21402670764731	0.0	4.0	0.0	0.13333333333333333	500.0	3.2115571089422965	-0.012145844348568458	2.703733205795288
2243	21.08434101020309	0.0	4.0	0.0	0.13333333333333333	500.0	3.1820959481179054	-0.009123015587004908	2.675922393798828
2244	22.453883415435246	0.0	2.0	0.0	0.06666666666666667	500.0	1.9405562443313378	-0.04815373675932515	2.7499749660491943
2245	22.390919540229916	0.0	2.0	0.0	0.06666666666666667	500.0	1.6912080802615992	-0.05298394777160534	2.8030874729156494
2246	23.303333333333395	0.0	0.0	0.0	0.0	500.0	0.8612864379093756	-0.07571879341829629	2.8508524894714355
2247	21.761288998357962	0.0	2.0	0.0	0.06666666666666667	500.0	2.5163745157864077	-0.031747207826500076	2.8035521507263184
2248	22.69471264367811	0.0	1.0	0.0	0.03333333333333333	500.0	1.6669854380874758	-0.043217038523597845	2.8101139068603516
2249	8.001274402481338	0.0	3.0	34.0	0.1	500.0	269.2176937927927	0.020100226218189562	2.7505481243133545
2250	19.094274367395183	5.0	6.0	0.0	0.2	500.0	13.024240669628087	-0.01779175572699875	2.7409515380859375
2251	23.50965517241387	0.0	1.0	0.0	0.03333333333333333	500.0	3.5018615160596274	-0.12342408876826957	2.8369193077087402
2252	22.052594417077195	0.0	2.0	0.0	0.06666666666666667	500.0	3.0108973309877394	-0.07431092362862211	2.811882257461548
2253	18.268859035683644	1.0	7.0	4.0	0.23333333333333334	500.0	10.230768754944222	-0.01158090697807072	2.6012773513793945
2254	22.41670680532756	0.0	3.0	0.0	0.1	500.0	2.912946516997188	-0.04632579596150903	2.783324718475342
2255	8.225600830842211	0.0	5.0	28.0	0.16666666666666666	500.0	183.11178846759373	0.008855803254825583	2.613964080810547
2256	22.470270935960595	0.0	2.0	0.0	0.06666666666666667	500.0	3.0614839290803566	-0.08690563367131322	2.8022844791412354
2257	23.39666666666667	0.0	0.0	0.0	0.0	500.0	2.1786450408006472	-0.13249926429018286	2.847771167755127
2258	21.925135292549143	0.0	4.0	0.0	0.13333333333333333	500.0	3.0480614249719453	-0.07857983417536928	2.7403175830841064
2259	20.736666666666704	0.0	0.0	0.0	0.0	500.0	2.0843539786149483	-0.06067702750676314	2.8611721992492676
2260	22.218045977011435	0.0	1.0	0.0	0.03333333333333333	500.0	1.8244837287626	-0.036663379337573604	2.816234588623047
2261	17.390747126436736	1.0	3.0	8.0	0.1	500.0	18.709148447021565	0.021971927604528613	2.8244690895080566
2262	23.023678160919577	0.0	1.0	0.0	0.03333333333333333	500.0	1.4772979292319082	-0.07211392879272421	2.815960168838501
